ID2,FieldName,Latitude,Longitude,Elevation,AnalyticalHillshade,ConvergenceIndex,TotalCatchmentArea,TopographicWetnessIndex,LengthSlopeFactor,ChannelNetworkBaseLevel,ChannelNetworkDistance,ValleyDepth,RelativeSlopePosition,Slope,Aspect,TRASP,ProfileCurvature,PlanCurvature,TangentialCurvature,AnnualGlobalSolarRadiation
637,CookWest,46.78424142468244,-117.0934089809009,816.24433,0.904158,10.119816,156.892883,3.698115,1.41675,779.75177,36.492554,0.0,1.0,9.98633,84.529457,0.20985783800000002,0.002791,0.070927,0.0123,1696.035644
638,CookWest,46.784336921576674,-117.09296484908671,809.91432,0.9055610000000001,2.681747,359.495209,4.738371,1.864872,779.790466,30.12384,0.6876220000000001,0.977683,10.44379,82.566833,0.196082198,-0.000755,0.004611,0.0008359999999999999,1685.6788329999997
639,CookWest,46.7843748183219,-117.09252325879555,804.8199400000001,0.934958,-2.6176369999999998,814.545532,5.6901269999999995,1.854916,779.842529,24.977417000000003,3.428711,0.8792969999999999,9.15944,112.83263400000001,0.43761593299999996,-0.000153,-0.011685,-0.00186,1784.4791260000002
640,CookWest,46.78430609869776,-117.0921666817542,799.8824400000001,0.9409549999999999,-2.5216830000000003,2189.379395,6.930605,2.3095849999999998,779.913269,19.969177,6.501587000000001,0.754386,8.983814,127.26576200000001,0.563235932,-0.001757,-0.03899,-0.006089,1820.7172850000002
641,CookWest,46.784379601957475,-117.09165023157958,797.53729,0.926251,-1.9716069999999999,1000.1901849999999,6.005562,1.680362,780.00293,17.534363,7.523803999999999,0.699746,8.2181,146.597382,0.723859116,-0.001172,0.002171,0.00031,1850.7882079999997
642,CookWest,46.784350523919926,-117.09131243867621,795.64952,0.8949360000000001,-1.892522,1548.611206,6.633889999999999,1.4364430000000001,780.077698,15.571838,8.300964,0.652284,6.802989,158.930923,0.814191495,-0.002139,-0.011247,-0.001332,1846.060059
643,CookWest,46.7842648205134,-117.09089011306764,793.91495,0.876611,-0.570911,973.642151,6.255137,1.173365,780.174744,13.740234,8.746582,0.611035,6.251142,169.90600600000002,0.8824944579999999,-0.001082,0.0070739999999999996,0.0007700000000000001,1843.983032
644,CookWest,46.78427911825932,-117.09036232953666,792.7933400000001,0.8712190000000001,-1.13227,1740.275757,7.1396869999999995,1.492221,780.26123,12.532103999999999,8.672302,0.591014,6.522123000000001,178.109039,0.924527522,-0.000549,-0.044806,-0.005089,1849.969727
645,CookWest,46.784390767686894,-117.09003749567043,794.4257200000001,0.859677,-2.111181,610.4677730000001,5.713577,1.176372,780.2646480000001,14.161072,6.6868289999999995,0.6792560000000001,6.7320210000000005,188.289078,0.9645310359999999,-0.000157,0.025571,0.0029980000000000002,1852.1938480000001
646,CookWest,46.78427781307954,-117.08959562898214,793.53884,0.85483,0.569863,575.135681,5.713707,1.076638,780.345093,13.193726000000002,6.522705,0.6691739999999999,6.344904,188.548676,0.965364298,-0.000737,0.013171,0.001456,1845.949707
647,CookWest,46.78425961453295,-117.08921760594961,793.39333,0.879914,-1.4452530000000001,710.581055,5.8430230000000005,1.2479870000000002,780.3642580000001,13.029053,6.398987,0.6706310000000001,6.883112,175.13026399999998,0.910226986,-0.001456,-0.003175,-0.000381,1855.345459
648,CookWest,46.78435461964322,-117.08879930105647,794.99421,0.856146,-5.292414,922.2566529999999,5.989730000000001,1.521257,780.351318,14.642883,5.135864,0.740334,7.705061,196.409943,0.986000896,-0.00033,-0.005423,-0.000727,1862.6420899999998
649,CookWest,46.784474921887615,-117.08864628173632,796.7470400000001,0.85808,-4.520282,724.760315,5.687883,1.56667,780.338074,16.408997,3.7869870000000003,0.812488,8.182136999999999,197.790131,0.98868974,-0.000413,-0.002102,-0.000299,1868.592529
650,CookWest,46.784338758429314,-117.08807776677399,800.7959400000001,0.692214,-1.2221520000000001,199.684326,3.987372,1.399182,780.3536379999999,20.442322,0.815918,0.961619,9.526247,263.267822,0.79903767,0.003152,0.039820999999999995,0.00659,1736.5369870000002
651,CookWest,46.784214570969844,-117.08769481371289,800.87715,0.906911,9.541473,238.39375299999998,4.182595,1.416952,780.355896,20.52124,0.493774,0.976504,9.358983,179.856247,0.9323840990000001,0.000248,0.005408,0.0008789999999999999,1893.75354
652,CookWest,46.784565597557865,-117.09278080882513,808.42836,0.8767940000000001,-4.289907,324.92569,5.125083999999999,0.982411,779.800537,28.627808,0.9857790000000001,0.9667120000000001,6.456665,97.40370899999999,0.307882221,0.001641,-0.012256999999999999,-0.0013779999999999999,1742.6424559999998
653,CookWest,46.784692857943824,-117.09242237453469,808.4552,0.915344,1.2928819999999999,305.00167799999997,4.793026,1.367777,779.845215,28.609984999999998,0.562317,0.9807239999999999,8.42239,164.701309,0.8517054709999999,0.002131,0.022026,0.0032259999999999997,1874.9316410000001
654,CookWest,46.78472942445229,-117.09211102724315,806.39317,0.959184,0.709174,406.032471,4.871009,1.884801,779.902466,26.490723,1.534973,0.9452299999999999,10.332912,151.75148000000002,0.7631179440000001,0.0018969999999999998,0.013788,0.002473,1884.820435
655,CookWest,46.78462563961894,-117.09164433293324,801.70248,0.957659,-1.707561,687.460266,5.414232,2.050687,779.96875,21.733704,4.466064,0.8295379999999999,10.165971,149.967026,0.749750758,-0.000825,-0.0032479999999999996,-0.000573,1879.53064
656,CookWest,46.78450731628342,-117.09140119632397,798.69238,0.927104,-2.257391,1113.6464839999999,6.057844,1.841665,780.021851,18.670532,6.298767,0.74774,8.677133999999999,157.074493,0.801426429,-0.001825,-0.013031000000000001,-0.001966,1870.597656
657,CookWest,46.78473633235137,-117.0911081159973,801.3897400000001,0.9143379999999999,-0.50036,463.12249800000006,4.793603,1.7304439999999999,780.040161,21.349609,3.4790650000000003,0.859877,9.859185,179.505142,0.9308373529999999,0.001025,0.002809,0.000481,1900.8813480000001
658,CookWest,46.784566492239634,-117.09056682942145,797.30744,0.9074209999999999,-1.584847,522.933228,5.432983999999999,1.339769,780.1444700000001,17.162964000000002,5.433533000000001,0.759541,7.624703,159.93545500000002,0.820962118,-0.000178,0.020531999999999998,0.002724,1858.925537
659,CookWest,46.784496198462016,-117.08998554626173,797.09822,0.8759399999999999,-2.5455509999999997,340.458679,4.9435720000000005,1.327807,780.227417,16.870789000000002,4.08667,0.805002,8.092092999999998,188.079498,0.963851365,-0.001015,0.004342,0.000611,1873.222168
660,CookWest,46.784732296064306,-117.08986228413362,799.98551,0.850994,0.7584930000000001,143.66433700000002,4.283683,0.588388,780.210449,19.775085,1.186523,0.9433950000000001,5.129777,179.57333400000002,0.931139031,0.0076430000000000005,0.022035,0.00197,1828.109741
661,CookWest,46.78456075198121,-117.08939273622153,797.57673,0.88018,-0.582028,288.498718,4.789797,1.2653299999999998,780.2792969999999,17.297424,2.771362,0.861907,7.9981860000000005,185.02041599999998,0.95322916,9.499999999999999e-05,0.015078999999999999,0.002098,1872.776856
662,CookWest,46.78455081616324,-117.08897542497054,797.48009,0.8763639999999999,-3.1752599999999997,478.76901200000003,5.299774,1.39409,780.314026,17.166076999999998,2.885498,0.856096,7.970871000000001,187.030945,0.960357875,0.0008380000000000001,-0.011557,-0.001603,1871.797852
663,CookWest,46.78470963202773,-117.08852147123825,801.45138,0.860259,1.358671,279.117889,4.64236,1.453814,780.316711,21.134644,0.448792,0.9792069999999999,8.952473,200.145447,0.992622695,-0.001808,0.006801000000000001,0.001058,1877.586548
664,CookWest,46.78450467643809,-117.0882156406765,799.70873,0.79867,1.4865620000000002,744.758545,6.101106,1.355526,780.338501,19.370239,2.0267939999999998,0.905277,7.0274399999999995,222.261215,0.988594778,-0.000223,-0.070221,-0.008591,1823.722778
665,CookWest,46.784843661816346,-117.08819626521303,804.27328,0.873856,66.01553299999999,166.209396,4.110484,1.333251,780.325378,23.947876,0.0,1.0,9.072047999999999,194.619522,0.982092915,0.005246,0.019472,0.00307,1884.4008789999998
666,CookWest,46.784780011653574,-117.0885835395596,802.96019,0.833528,19.324185999999997,192.954712,4.081675,1.305869,780.3117070000001,22.648498999999997,0.0,1.0,8.981442999999999,211.28801,0.999873668,0.00037,0.028069,0.004382,1863.7677
667,CookWest,46.78482306685132,-117.0924147085785,809.80309,0.899833,3.7289239999999997,242.636612,4.676175,1.1328850000000001,779.842224,29.960876000000003,0.008911,0.9997030000000001,7.541655,166.358582,0.86183658,0.0016190000000000002,0.017997,0.002362,1863.3809809999998
668,CookWest,46.78499880773348,-117.09231161524345,811.5789599999999,0.855828,7.475386,126.66471899999999,4.438299,0.44242200000000004,779.85614,31.722839,0.0,1.0,4.154033999999999,149.20881699999998,0.743996992,0.006439,0.029741000000000004,0.002154,1801.3021239999998
669,CookWest,46.78485444763441,-117.09162020724554,806.20911,0.9425889999999999,-0.423821,350.214874,4.856739,1.5456860000000001,779.952209,26.256897,1.212524,0.955859,9.063527,141.90242,0.686513486,0.000455,-0.00511,-0.000805,1853.313721
670,CookWest,46.78481154723326,-117.09135358599005,803.3597900000001,0.923959,-1.800228,581.2990110000001,5.3870000000000005,1.6602169999999998,779.9940799999999,23.365723000000003,2.706299,0.896199,8.856187,163.11961399999998,0.841761845,0.002041,-0.011319,-0.001743,1879.418335
671,CookWest,46.78480589674296,-117.09102760303982,802.94662,0.91065,0.9721700000000001,276.463745,4.703566,1.32627,780.0499269999999,22.896667,1.800415,0.9271,8.349981,167.73100300000002,0.869997578,0.0027429999999999998,0.02793,0.004056000000000001,1875.5563960000002
672,CookWest,46.78490729965393,-117.09071826478312,802.8973900000001,0.907257,3.370021,246.490829,4.579822,0.992934,780.0801389999999,22.817261,1.1689450000000001,0.951266,6.994689,138.62686200000002,0.659701808,0.001797,0.031915,0.003887,1825.111938
673,CookWest,46.78484243446261,-117.09022135738049,799.99018,0.830966,-1.324259,294.663177,5.233268,0.739154,780.1532589999999,19.836914,2.239868,0.898542,5.262407,197.484573,0.9881188470000001,0.005323,-0.039291,-0.003604,1825.6230469999998
674,CookWest,46.785036902759266,-117.09142562310466,806.8369799999999,0.832882,-0.30791399999999997,127.64846000000001,4.646061,0.247115,779.9855349999999,26.851440000000004,0.07910199999999999,0.9970629999999999,2.739692,128.083115,0.570304733,0.003282,0.139721,0.006678,1767.323486
675,CookWest,46.78504435150698,-117.09189477052433,809.94258,0.8595209999999999,0.8946700000000001,155.462067,4.298252,0.6494439999999999,779.911072,30.031494,0.0,1.0,5.468803,94.29644,0.283142464,0.001332,0.080192,0.0076430000000000005,1737.655884
